Ticker,Description,Price,Market Capitalization,Enterprise Value (MRQ),Free Cash Flow (Annual YoY Growth),EBITDA (Annual YoY Growth),EPS Diluted (Annual YoY Growth),Gross Profit (Annual YoY Growth),Net Income (Annual YoY Growth),Yearly Performance,Monthly Performance,Change %,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM),Industry
KNX,Knight-Swift Transportation Holdings Inc.,47.69,7662113309.000002,9324980000,46.02874425,31.06445622,85.09983361,38.17345545,81.31326189,-13.32242821,-2.79249898,-2.53423258,19.97918371,15.70561962,15.42006218,11.69369878,Trucking
WHR,Whirlpool Corporation,139.91,7622066904.999999,11470600000,51.46788991,14.71301536,66.91554886,16.97065821,65.86046512,-31.22111887,1.57543197,3.78310214,17.21160376,8.29533327,3.71592122,1.85796061,Electronics/Appliances
CHDN,"Churchill Downs, Incorporated",203.35,7605955329,8558959999.999999,364.03033586,135.61721404,407.25268349,130.54263566,404.15140415,-17.83838384,11.38803681,10.42628292,30.59899675,21.65830629,39.28002361,28.42726468,Casinos/Gaming
LUMN,"Lumen Technologies, Inc.",7.34,7599391923.000001,39251300000,28.8372093,-0.18437428,266.91775423,0.70788789,265.01623377,-38.31932773,-3.80078637,0.82417582,37.39354432,22.53706235,13.92598044,10.48785617,Specialty Telecommunications
LEGN,Legend Biotech Corporation,49.56,7574299614,4945580000,10.15239577,-63.77964965,-6.75491532,,-27.26137401,-3.72960373,27.69904664,21.47058824,,-314.66858223,-296.22446274,-296.22531791,Pharmaceuticals: Major
CFLT,"Confluent, Inc.",26.83,7564667150,5627850000,-36.63473895,-40.32244137,-38.48687823,55.53720958,-49.15545538,-57.98621986,16.90631808,12.87336979,63.37809706,-89.58618485,-89.62511577,-90.303948,Packaged Software
MIDD,The Middleby Corporation,140.28,7558802880.000001,9476190000,-23.08219849,40.83651036,129.29223076,36.83771283,135.6517796,-19.78499543,12.25992318,9.44838886,32.96948897,15.26572772,17.07593064,12.93651709,Industrial Machinery
MANH,"Manhattan Associates, Inc.",120.31,7545691283,8229379999.999999,31.13314755,15.64138626,26.64995207,16.37613441,26.62998624,-33.01970827,-8.99394856,-9.56175299,51.81511867,18.25017725,18.83912354,15.0812654,Packaged Software
ACHC,"Acadia Healthcare Company, Inc.",83.05,7544346245,7684100000,-70.6765387,17.57954224,2.04248366,17.65745374,4.57651953,46.80926286,7.05078629,6.22921463,23.28968066,17.25651595,15.12232941,11.32190555,Medical/Nursing Services
KRTX,"Karuna Therapeutics, Inc.",225.07,7526745124,3381210000,-47.3838252,-100.00697632,-90.38654425,25243.44827586,-109.76894127,67.68737893,-0.74090408,0.06224159,97.96647886,-480.57620378,-477.05837792,-478.32252261,Pharmaceuticals: Major
ROKU,"Roku, Inc.",54.55,7524026215,9911690000,294.09024635,360.20897925,1311.68555241,67.31294365,1484.50334152,-82.80860988,-8.27307886,-3.28014184,45.80843646,-1.43895601,-1.40162917,-1.51163818,Electronics/Appliances
TTEK,"Tetra Tech, Inc.",141.03,7519538190,7754210000,18.20895642,12.36978534,34.75852902,13.78735645,33.90736171,-16.53053977,12.3297491,9.72535595,15.97084526,9.11633816,9.02442452,7.53208032,Engineering & Construction
GTLB,GitLab Inc.,49.05,7492191183.000001,7602690000,27.48708888,40.44378504,21.12023898,66.27926978,19.28051864,-53.507109,-2.54321478,-4.23662632,88.19195061,-54.27901418,-53.42357166,-51.68536289,Packaged Software
ADT,ADT Inc.,8.7,7456324641,15480100000,-0.55636796,-3.59814306,49.29387204,-4.00515979,46.08924806,6.22710623,15.53784861,16.15487316,35.07004628,5.64040837,-0.6856351,-0.41012845,Miscellaneous Commercial Services
PCOR,"Procore Technologies, Inc.",54.47,7451999176.999999,5695750000,63.08946673,-297.67922755,44.36694977,25.72156197,-175.73387961,-40.19543259,7.81868567,10.08488278,77.86210221,-41.68221786,-44.24365462,-40.38214931,Packaged Software
GNRC,Generac Holdlings Inc.,116.7,7449067861,,-29.0385363,51.73833687,51.46605361,41.85426819,52.69044368,-76.13057618,-35.64574832,-34.48972718,,35.22170582,,9.46934746,Electrical Products
Z,"Zillow Group, Inc.",30.86,7446948913.999999,6128930000,-1043.3703567,-155.20052303,-191.57691246,43.29523611,-225.55716621,-67.68247984,5.86620926,7.86438308,20.15263084,-2.62758067,-5.30584598,-5.19415972,Real Estate Development
OLN,Olin Corporation,54.19,7421908054.000001,8984780000,1189.0376569,324.60463406,229.51078551,430.228471,233.69419528,-4.43523499,27.05744431,26.37593284,21.96630585,18.14315944,18.54805892,14.61809229,Industrial Specialties
MUR,Murphy Oil Corporation,47.59,7398001171,7639550000,1147.57215038,150.56783601,93.62063206,951.90967647,93.58761535,74.25851337,42.91291291,35.31418823,51.4871338,44.39794955,24.72890324,14.69527396,Oil & Gas Production
OGE,OGE Energy Corp,36.91,7389480417,12706900000,-1852.48796148,5.1122058,524.02948969,2.18151694,524.46747265,8.71870398,-4.45249806,1.23422929,41.40980026,21.34075457,39.21161095,32.56067918,Electric Utilities
BOKF,BOK Financial Corporation,108.87,7382040210,6147350000,-77.2061335,,44.53740793,,42.22126761,8.95716573,26.03611947,22.51856853,,30.17243826,30.75462964,24.18372703,Regional Banks
UGI,UGI Corporation,35.22,7374414545,14324400000,76.95749441,195.92373439,172.81944061,104.33425798,175.7518797,-18.86662059,5.76576577,8.93906588,,21.32837103,17.58755606,12.92108026,Gas Distributors
NVCR,NovoCure Limited,70.06,7352802410.000001,7578080000,-30.40389641,-183.69119119,-410.11544805,8.37527107,-394.58299677,-34.05496988,-7.56036416,-7.79152409,78.68395058,-12.88977266,-13.79610928,-15.05443917,Medical Specialties
RCM,R1 RCM Inc.,17.56,7343124696,7929250000,765.13409962,24.39136426,-669.67840735,26.32443532,-16.9940222,-17.90556335,-4.66883822,-5.23475445,21.73885105,7.85888703,4.06760057,3.98406375,Miscellaneous Commercial Services
RBC,RBC Bearings Incorporated,253.79,7342357572.000001,6865030000,7.00378871,46.41399106,-56.31008272,43.98920894,-38.96221258,13.56273492,19.46431934,22.12598046,33.75095984,16.77804932,8.39621252,5.79841376,Metal Fabrication
WAL,Western Alliance Bancorporation,67.1,7307189936,13135300000,36.92373364,,72.0143628,,77.49703908,-41.37690023,-0.34160107,2.0687557,,51.20829501,52.73852329,42.24015386,Regional Banks
SWN,Southwestern Energy Company,6.58,7261547191.000001,11838600000,189.94565217,774.3315508,99.41540958,1459.375,99.1966581,29.52755906,8.58085809,7.51633987,52.92744869,50.19562084,9.26625026,8.98483081,Integrated Oil
ORI,Old Republic International Corporation,23.45,7244574591.999999,,10.69198312,,170.35154369,,174.66881489,-2.16937839,13.44944364,12.04013378,,12.58157571,11.79773953,9.47578738,Property/Casualty Insurance
SEIC,SEI Investments Company,53.72,7242986711.999999,5893910000,39.69472681,21.96226444,27.05286652,13.65109189,22.20212571,-13.73052834,6.43946899,9.52089704,83.83513577,25.59519679,31.98612188,25.02703035,Investment Managers
CHH,"Choice Hotels International, Inc.",129.19,7206213249.999999,6732400000,306.6486263,158.93123178,281.52592593,108.01498626,283.96030094,-4.79734709,21.70513424,17.96018992,54.69000768,42.11831325,37.75520626,28.58990944,Hotels/Resorts/Cruise lines
KNSL,"Kinsale Capital Group, Inc.",313.4,7184768146.000001,6026940000,62.3325064,,71.08187739,,72.65406756,93.32551971,26.27422539,22.69986689,,22.79499051,22.5691529,18.44932736,Multi-Line Insurance
MUSA,Murphy USA Inc.,317.58,7175402779,8584219999.999999,38.94894895,14.57036115,14.08775982,10.40383299,2.7972028,87.71722426,16.76164565,15.52144338,5.0729205,4.17826567,3.82241714,2.90631511,Specialty Stores
AIZ,"Assurant, Inc.",134.69,7166763964,,-51.31880734,,12.13564688,,3.25939339,-16.66769783,-9.27522565,-7.28299029,,,,4.37805312,Multi-Line Insurance
CIEN,Ciena Corporation,48.25,7147842583,7718110000,12.47360633,2.1023749,37.75360442,-1.68725775,38.44684756,-10.08199776,18.28879627,19.34207272,39.93041575,8.40265969,6.65516831,5.36723324,Telecommunications Equipment
CACI,"CACI International, Inc.",303.12,7122390788.999999,7979950000,25.82602513,-5.60271281,-15.36309797,1.45784972,-19.81645801,11.03296703,14.00631864,16.1112388,32.41324719,7.94746191,7.19479222,5.82182533,Information Technology Services
WEX,WEX Inc.,162.81,7097385917,6713880000,-91.32038822,44.45740229,100.05398402,27.88637824,100.05623097,-12.46303565,28.23724008,28.25744446,59.77275001,25.5898457,10.66734726,4.52970456,Miscellaneous Commercial Services
GPK,Graphic Packaging Holding Company,23.03,7072929421,11526500000,-208.1838565,-5.84827087,14.43850267,-4.90066225,21.93664077,15.09245377,16.13716591,16.66666667,17.92744968,9.7655386,6.07166556,4.47909754,Containers/Packaging
PATH,"UiPath, Inc.",12.86,7067942484.000001,8336820000,-255.16088828,-426.18548974,-445.56179775,33.24190732,-468.8591127,-75.35926423,-2.79667423,1.98255353,82.48359895,-39.20988332,-40.9286612,-42.97806579,Packaged Software
MASI,Masimo Corporation,134.03,7040628394,8297270000,72.85173465,9.43451828,-3.83797884,8.78550329,-4.42604939,-54.0174283,-5.7388002,-5.05100595,58.59120405,15.07889824,15.2854075,12.67662457,Medical Specialties
PNR,Pentair plc.,42.76,7033949257.999999,9124280000,8.13453266,31.27682403,54.11726263,23.7291315,54.21081985,-42.05176853,3.78640777,5.2424317,33.30493001,16.48447961,14.62933658,13.03712721,Industrial Machinery
DCI,"Donaldson Company, Inc.",57.35,7025232173.000001,7251780000,-51.21026538,9.37752627,18.78100004,9.29923274,15.99860579,-3.40239178,16.21073961,17.01693532,32.31113531,13.51539346,13.26438033,10.07076756,Auto Parts: OEM
LSCC,Lattice Semiconductor Corporation,51.13,7021007503,6400150000,106.28409119,53.2476002,101.13263785,23.47538559,102.40124916,-25.27038878,5.29242175,3.90164601,61.17132548,24.56176901,23.57661379,23.20400005,Semiconductors
NXST,"Nexstar Media Group, Inc.",180.98,7020923915,13883900000,5.42846271,-5.89538335,9.252542,-0.83191139,2.8501148,24.48754987,7.00011825,8.46868445,47.91897984,26.24979158,23.99888844,18.78648841,Broadcasting
CLVT,Clarivate Plc,10.42,7017770838,16011400000,42.7510488,115.37403903,25.24662039,39.22301849,22.86688057,-55.27896996,9.91561181,10.96911608,38.34821882,8.14328341,3.38481701,2.08239515,Packaged Software
IVZ,Invesco Ltd,15.41,7010627249.000001,14704800000,44.76806904,35.55765595,163.77897242,15.39777376,113.99684874,-38.55661882,5.25956284,12.48175182,68.0968345,21.91670427,24.90329444,18.69157372,Investment Managers
WCC,"WESCO International, Inc.",137.82,7001592742.000001,10910700000,-97.45679924,78.68938299,419.140625,58.40101771,362.79037391,9.43306336,20.15693112,15.44647345,20.2587674,6.09126348,4.4232107,3.44548271,Wholesale Distributors
AA,Alcoa Corporation,39.49,6987248914.999999,7609140000,1192.68292683,155.52742616,347.03501094,242.74509804,352.35294118,-16.28153487,13.86966551,17.32026144,21.20044461,19.414598,6.45424231,-0.88921823,Aluminum
CWEN,"Clearway Energy, Inc.",34.97,6986671729.000001,12277300000,30.64133017,16.36568849,102.2737819,1.97530864,104,2.79247501,5.078125,9.79591837,29.89499691,26.86843731,78.44348363,34.03335392,Alternative Power Generation
ALV,"Autoliv, Inc.",80.44,6985135803,7185140000,-41.63039177,27.16488731,132.21441948,21.75864362,132.74478331,-15.99832916,17.24238449,20.72639952,15.78947368,5.93554371,6.3297009,4.42847206,Auto Parts: OEM
XM,Qualtrics International Inc.,11.79,6961984741.000001,5517820000,83.7148392,-414.40522934,-248.33020638,38.57635231,-288.67457854,-74.1560719,16.50197628,15.81532417,79.02568229,-79.2157825,-78.77683433,-80.46348654,Packaged Software
NCLH,Norwegian Cruise Line Holdings Ltd.,16.52,6961350127,16709200000,8.04890276,-60.61347231,21.71456504,-49.43409811,-12.31330283,-34.90937746,18,45.42253521,-57.46844515,-105.47841605,-166.17459108,-166.43582269,Hotels/Resorts/Cruise lines
CELH,"Celsius Holdings, Inc.",91.72,6937785508,5055740000,-3665.54028699,-128.32437893,-55.72052402,115.43546932,-53.80874298,-4.7163931,1.78670514,1.14689016,39.37108139,2.88637192,2.75268669,3.1297578,Beverages: Non-Alcoholic
SEE,Sealed Air Corporation,47.76,6936047345,11964000000,-10.66738622,8.1421095,3.90728263,4.54025181,1.50857615,-18.02265705,6.22775801,7.30172995,30.4738647,16.9403166,13.29280543,9.36644844,Containers/Packaging
CLF,Cleveland-Cliffs Inc.,13.45,6930818395.000001,11669900000,364.63104326,989.67741935,1763.49798074,1125.47945205,2549.18032787,-46.90090801,-0.1484781,-0.1484781,15.67128934,13.49877635,13.28410115,10.47185608,Steel
CHE,Chemed Corp,461.93,6914129995.000001,7356160000,-41.76707389,8.09687258,-13.51144646,10.22777499,-15.93784628,4.0851735,3.44881643,5.81134323,34.13631308,17.39314176,16.92075861,12.94678171,Hospital/Nursing Management
MEDP,"Medpace Holdings, Inc.",222.32,6914129414,5335790000,4.9597642,17.72023103,25.19644065,18.45616093,25.16129032,6.44450828,47.79949475,41.45193103,27.84997635,18.70719197,19.29033432,16.48528502,Miscellaneous Commercial Services
SGFY,"Signify Health, Inc.",29.25,6901886982,2622630000,977.65957447,40.9801877,278.88198758,29.34602649,235.86206897,83.50062735,0.44642857,0.34305317,39.77232302,7.17419661,-51.12059765,-40.13992648,Internet Software/Services
HESM,Hess Midstream LP,28.65,6871715352,,85.64298297,21.73438778,36.15384615,25.48527443,93.33333333,12.13307241,15.57079468,12.26489028,64.04573577,62.23666693,51.7581643,6.1868588,Integrated Oil
DXC,DXC Technology Company,29.89,6871018340,11176000000,261.37787056,14.18685121,579.85672864,11.04179663,581.87919463,-7.8038248,27.95376712,22.0996732,11.30061272,2.74145664,5.29972838,3.42366243,Data Processing Services
PDCE,"PDC Energy, Inc.",71.14,6851287463,7753250000,203.57533207,175.82686424,170.74103715,538.14719483,172.11053126,37.70809137,35.4531607,23.10088251,65.36715569,61.49904756,38.19194643,33.95409147,Oil & Gas Production
SSB,SouthState Corporation,89.96,6807852924,6582910000,-124.28743615,,206.20321344,,294.20966244,16.95267811,15.14143095,13.70070779,,38.78244002,36.77006039,28.83931598,Regional Banks
RNR,RenaissanceRe Holdings Ltd.,155.41,6792252592.999999,13022700000,-38.03415908,,-110.26406175,,-105.42606747,5.34128652,13.1406523,10.69876772,,-22.46588133,-23.26885116,-19.76190242,Property/Casualty Insurance
USFD,US Foods Holding Corp.,30.23,6787902936.999999,12630500000,-35.26785714,62.92775665,146.57890178,23.50756169,172.56637168,-13.40590089,13.00934579,14.33434191,15.73987684,1.69496797,0.80860857,0.60956646,Food Distributors
DKNG,DraftKings Inc.,15.12,6782013009.999999,4919470000,-110.95435362,-85.64030555,6.11758869,87.30215008,-23.6525184,-68.65021771,-1.62654522,-0.1321004,33.0962566,-107.66405825,-103.66478203,-99.14541514,Movies/Entertainment
VMI,"Valmont Industries, Inc.",316.84,6764763686.000001,6477950000,-119.96812886,3.74689512,38.60632271,11.34297797,39.04742951,40.17608282,20.15168752,17.95100886,26.02125634,8.26715365,8.0745758,5.68360828,Metal Fabrication
WH,"Wyndham Hotels & Resorts, Inc.",76.16,6726774567.000001,7307370000,1044.11764706,79.73856209,283.86046841,75.30864198,284.84848485,-8.24096386,25.42819499,24.1401793,41.51670951,33.7403599,30.14138817,22.30077121,Hotels/Resorts/Cruise lines
KBR,"KBR, Inc.",48.99,6721242694.000001,8265320000,-24.75490196,25.33632287,124.47731755,21.02102102,125,16.06254442,11.34090909,13.35030079,11.53588196,5.83501006,3.72904091,2.21327968,Information Technology Services
VOYA,"Voya Financial, Inc.",68.51,6708407290.000001,12745900000,-94.04466501,,2744.05991736,,1821.81818182,0.13154049,16.13832853,13.23966942,,18.80303707,14.21765669,9.94491589,Life/Health Insurance
EME,"EMCOR Group, Inc.",140.03,6673164676,5973060000,-62.73389795,7.48025378,194.18876105,7.62192719,188.49356491,15.20361991,21.95610521,21.25909248,14.41357263,4.92929405,4.89942359,3.54330859,Engineering & Construction
OGN,Organon & Co.,26.18,6658355930,16959500000,17.28778468,-30.9157754,-37.46273562,-9.91847826,-37.4537037,-26.99386503,6.94444444,11.88034188,63.55905999,30.16388374,20.93382808,17.11502783,Pharmaceuticals: Major
APLS,"Apellis Pharmaceuticals, Inc.",60.6,6657837197,4528620000,-240.08136942,-151.22964104,-92.67936536,,-116.41353074,94.355356,-3.02448392,-11.27379209,97.39763873,-512.20885113,-658.63745952,-660.59311073,Pharmaceuticals: Major
XRAY,DENTSPLY SIRONA Inc.,30.86,6648835538.999999,12722100000,-6.02189781,61.92810458,604.99207607,38.820059,607.22891566,-45.79307922,4.61016949,8.85361552,54.88183337,14.17999523,11.7689186,8.80878491,Medical Specialties
CLH,"Clean Harbors, Inc.",122.88,6648204226,7059620000,29.78565424,25.86921732,53.29175615,30.21327032,50.73533229,9.25580155,13.27433628,11.72940535,23.56371241,10.52715169,8.8190905,6.69890072,Environmental Services
HALO,"Halozyme Therapeutics, Inc.",48.24,6646477192.999999,7294320000,462.76298395,89.0340859,200.63561644,61.39760154,211.97273115,28.4003194,23.69230769,22.0030349,79.18999255,53.42816174,47.86605317,75.11123602,Biotechnology
WYNN,"Wynn Resorts, Limited",58.3,6630436424,15759300000,62.33152788,165.64354238,65.69435408,231.18087218,63.4399406,-36.63043478,-13.0240191,-7.504363,15.87123977,-8.35136859,-24.7908021,-16.79859558,Casinos/Gaming
HRB,"H&R Block, Inc.",41.65,6607565940.999999,6639040000,30.26262528,-4.25309154,4.3997792,0.64336358,-5.18973886,80.4592721,-4.6256011,-2.09214857,45.67960338,21.50848764,19.03025176,16.06028407,Other Consumer Services
ATR,"AptarGroup, Inc.",101.13,6602171167,,-82.87841727,1.44216107,12.08045333,6.41997001,14.0427023,-19.16067146,4.52713178,6.41902557,28.30120276,11.71977722,10.21609255,7.12208502,Containers/Packaging
TXRH,"Texas Roadhouse, Inc.",98.71,6599096910,6347150000,252.63621658,172.92406892,682.49105546,188.78395259,684.81522956,11.41083521,14.72570897,13.12170525,13.18180373,8.69595199,8.07044186,6.74208198,Restaurants
MAT,"Mattel, Inc.",18.67,6595232793.999999,9327190000,100.18214172,65.66796212,614.01129944,17.72564818,630.69615388,-10.15399423,-4.40348182,-1.42555438,47.00888242,14.88241992,12.19161012,10.35906521,Recreational Products
S,"SentinelOne, Inc.",23.42,6579043235,5703710000,-40.39332883,-134.00366798,-143.65580943,129.17504281,-130.58100074,-63.23390895,-9.01320901,-8.37245696,64.28538361,-111.42109823,-110.53754125,-107.9460607,Packaged Software
ARW,"Arrow Electronics, Inc.",102.31,6565471988.999999,10786000000,-72.82670769,58.94301138,103.1820567,33.48264132,89.61754711,-9.36392629,10.55759671,10.97732943,12.54473125,5.45737532,5.03853557,3.87183861,Electronics Distributors
RRC,Range Resources Corporation,27.13,6555561751.999999,8429420000,324.62100753,849.41444832,154.57628268,2711.96700163,156.33548148,11.55427632,14.32785504,7.40300871,58.87268443,54.9542869,24.50636046,22.9148072,Oil & Gas Production
PB,"Prosperity Bancshares, Inc.",71.72,6541799571,7098970000,21.19467264,,-1.39172356,,-1.81639768,-2.76572668,7.477896,7.5584883,,55.94851247,55.27709067,43.49273177,Regional Banks
DLB,Dolby Laboratories,66.97,6541444164.999999,6226070000,54.52184937,40.1931666,31.93325918,13.38892971,34.08669493,-23.73306002,0.26950142,2.79355334,89.300452,17.86756295,18.03589362,15.90669309,Packaged Software
